web-scraper-order;web-scraper-start-url;produit;marque;taille;prix
1736667595-3003;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Poudre bronzing;TOPFACE;N°04 424481750;16.140 DT
1736667595-3004;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing antipellicu...;CLEAR;360ML Charcoal 3en1;11.900 DT
1736667595-3005;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Huile remplacement;PANTENE;275ML Daily care;16.200 DT
1736667595-3006;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Huile remplacement;PANTENE;275ML Damage repair;16.200 DT
1736667595-3007;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Huile remplacement;PANTENE;275ML Moisture renewal;16.200 DT
1736667595-3008;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing à sec;LADY BELLA;200ML Love;10.990 DT
1736667595-3009;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing à sec;LADY BELLA;200ML Summer;10.990 DT
1736667595-3010;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing à sec;LADY BELLA;200ML Retro;10.990 DT
1736667595-3011;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampooing;HERBAL CARE;200ML Ginseng;16.220 DT
1736667595-3012;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Bandes d'épilation visage;VEET;20 pièces+ 4 Lingettes;16.290 DT
1736667595-3013;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Modeleur de cils;TITANIA;Girl;16.290 DT
1736667595-3014;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Bandes dépilatoires;VEET;16Pièces Bikini- Avec...;16.290 DT
1736667595-3015;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Râpe de pédicure;5M;En bois;16.290 DT
1736667595-3016;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse à cheveux pneum...;CRISTAL;;16.290 DT
1736667595-3017;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Huile de remplaceme;VIOLA;200ML Argan;16.390 DT
1736667595-3018;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Huile de remplaceme;VIOLA;200ML Antipelliculaire;16.390 DT
1736667595-3019;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Huile de remplaceme;VIOLA;200ML Collagène;16.390 DT
1736667595-3020;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Huile de remplaceme;VIOLA;200ML Ceramide;16.390 DT
1736667595-3021;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Huile de remplaceme;VIOLA;200ML Protéine;16.390 DT
1736667595-3022;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème pieds;NEUTROGENA;100ML;13.990 DT
1736667595-3023;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Huile de remplaceme;VIOLA;200ML Colore;16.390 DT
1736667595-3024;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Huile de remplaceme;VIOLA;200ML kératine;16.390 DT
1736667595-3025;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Fond de teint compact;LELLA;N°51;16.470 DT
1736667595-3026;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Fond de teint compact;LELLA;N°52;16.470 DT
1736667595-3027;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Fond de teint compact;LELLA;N°57;16.470 DT
1736667595-3028;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Fond de teint compact;LELLA;N°56;16.470 DT
1736667595-3029;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Fond de teint compact;LELLA;N°58;16.470 DT
1736667595-3030;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la kératineN°3...;16.490 DT
1736667595-3031;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3032;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel nettoyant visage;VITALISS;200ML Vitamine C;16.490 DT
1736667595-3033;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;CORINE DE FARM;500ML Monoï de tahiti;16.490 DT
1736667595-3034;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3035;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3036;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3037;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3038;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3039;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3040;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse à cheveux profe...;5M;WW 464;16.490 DT
1736667595-3041;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3042;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3043;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la kératineN°4...;16.490 DT
1736667595-3044;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3045;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;CORINE DE FARM;500ML Huile d'amande...;16.490 DT
1736667595-3046;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3047;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3048;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3049;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3050;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3051;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3052;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3053;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3054;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la kératineN°5...;16.490 DT
1736667595-3055;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Semi kit coloration;AROMA IN COLOR;100ML A la...;16.490 DT
1736667595-3056;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;CORINE DE FARM;500ML A l'extrait de...;16.490 DT
